ACCOUNT_NO.,ACCOUNT_NAME,SCHEME_TYPE,CLS_BALANCE,AVG_CR_BALANCE,AVG_DR_BALANCE,INT_RATE,INT_EXPENSE,INT_INCOME,ACCT_OPEN_DATE _OPEN_EFFECTIVE_DATE,GL_SUB_HEAD_CODE,MATURITY_DATE,CRNCY,A/C_CLASSIFICATION,CR_INT_RATE,DR_INT_RATE,COUNTRY,INT_CODE,LAST_DAY_IN_DR_BAL,LAST_DAY_IN_DR_BAL.1,INT_PAY_FLAG,INT_COLL_FLAG,CUST_ID,OPENING_BAL.
LA500300013804,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-309,400.00",0,"309,400.00",7.96,0,68.45,2/9/2022,14020,2022-08-08,USD,,0,7.9646,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-309,400.00"
LA500300014030,UNITED BANK FOR AFRICA PLC,LAA,"-88,468.76",0,"88,468.76",5.05,0,12.43,4/19/2022,14135,2022-08-09,USD,,0,5.0567,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-88,468.76"
LA500300013821,SUNTRUST BANK NIGERIA LIMITED,LAA,"-156,125.92",0,"156,125.92",6.38,0,27.71,2/10/2022,14020,2022-08-09,USD,,0,6.3899,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000133,"-156,125.92"
LA500300014095,UNITED BANK FOR AFRICA PLC,LAA,"-71,100.00",0,"71,100.00",4.94,0,9.76,5/17/2022,14135,2022-08-09,USD,,0,4.9437,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-71,100.00"
LA500300013820,SUNTRUST BANK NIGERIA LIMITED,LAA,"-81,924.08",0,"81,924.08",6.38,0,14.54,2/10/2022,14020,2022-08-09,USD,,0,6.3899,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000133,"-81,924.08"
LA500300014077,FBNQUEST MERCHANT BANK LIMITED,LAA,"-328,507.24",0,"328,507.24",7.14,0,65.24,5/12/2022,14020,2022-08-10,USD,,0,7.1499,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-328,507.24"
LA500300014075,FBNQUEST MERCHANT BANK LIMITED,LAA,"-16,069.00",0,"16,069.00",7.14,0,3.19,5/12/2022,14020,2022-08-10,USD,,0,7.1499,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-16,069.00"
LA500300014012,WEMA BANK PLC.,LAA,"-89,280.00",0,"89,280.00",7.29,0,18.08,4/12/2022,14020,2022-08-10,USD,,0,7.2904,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000077,"-89,280.00"
LA500300014013,WEMA BANK PLC.,LAA,"-89,280.00",0,"89,280.00",7.29,0,18.08,4/12/2022,14020,2022-08-10,USD,,0,7.2904,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000077,"-89,280.00"
LA500300014074,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-36,270.00",0,"36,270.00",7.14,0,7.2,5/12/2022,14020,2022-08-10,USD,,0,7.1499,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-36,270.00"
LA500300013845,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-165,838.26",0,"165,838.26",7.96,0,36.68,2/14/2022,14020,2022-08-11,USD,,0,7.9627,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-165,838.26"
LA500300013846,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-66,921.00",0,"66,921.00",7.96,0,14.8,2/14/2022,14020,2022-08-11,USD,,0,7.9627,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-66,921.00"
LA500300014094,UNITED BANK FOR AFRICA PLC,LAA,"-72,578.40",0,"72,578.40",4.94,0,9.97,5/17/2022,14135,2022-08-12,USD,,0,4.9437,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-72,578.40"
LA500300014045,UNITED BANK FOR AFRICA PLC,LAA,"-402,500.63",0,"402,500.63",5.17,0,57.85,4/22/2022,14135,2022-08-12,USD,,0,5.1746,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-402,500.63"
LA500300014175,CORONATION MERCHANT BANK,LAA,"-1,683,471.20",0,"1,683,471.20",9.21,0,431.15,6/15/2022,14020,2022-08-12,USD,,0,9.2199,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-1,683,471.20"
LA500300014048,UNITED BANK FOR AFRICA PLC,LAA,"-429,200.00",0,"429,200.00",5.17,0,61.69,4/22/2022,14135,2022-08-12,USD,,0,5.1746,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-429,200.00"
LA500300014176,CORONATION MERCHANT BANK,LAA,"-1,742,112.00",0,"1,742,112.00",9.21,0,446.17,6/15/2022,14020,2022-08-12,USD,,0,9.2199,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-1,742,112.00"
LA500300014177,CORONATION MERCHANT BANK,LAA,"-1,755,728.00",0,"1,755,728.00",9.21,0,449.66,6/15/2022,14020,2022-08-12,USD,,0,9.2199,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-1,755,728.00"
LA500300014178,CORONATION MERCHANT BANK,LAA,"-1,855,923.36",0,"1,855,923.36",9.21,0,475.32,6/15/2022,14020,2022-08-12,USD,,0,9.2199,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-1,855,923.36"
LA500300014179,CORONATION MERCHANT BANK,LAA,"-168,249.60",0,"168,249.60",9.21,0,43.09,6/15/2022,14020,2022-08-12,USD,,0,9.2199,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-168,249.60"
LA500300014174,CORONATION MERCHANT BANK,LAA,"-365,985.57",0,"365,985.57",9.21,0,93.73,6/15/2022,14020,2022-08-12,USD,,0,9.2199,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-365,985.57"
LA500300014049,UNITED BANK FOR AFRICA PLC,LAA,"-819,259.30",0,"819,259.30",5.22,0,118.83,4/25/2022,14135,2022-08-12,USD,,0,5.2216,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-819,259.30"
LA500300014090,FBNQUEST MERCHANT BANK LIMITED,LAA,"-430,976.00",0,"430,976.00",7.7,0,92.29,5/16/2022,14020,2022-08-15,USD,,0,7.7089,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-430,976.00"
LA500300014089,FBNQUEST MERCHANT BANK LIMITED,LAA,"-430,976.00",0,"430,976.00",7.7,0,92.29,5/16/2022,14020,2022-08-15,USD,,0,7.7089,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-430,976.00"
LA500300014087,FBNQUEST MERCHANT BANK LIMITED,LAA,"-13,352.44",0,"13,352.44",7.7,0,2.86,5/16/2022,14020,2022-08-15,USD,,0,7.7089,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-13,352.44"
LA500300014086,FBNQUEST MERCHANT BANK LIMITED,LAA,"-282,816.00",0,"282,816.00",7.7,0,60.56,5/16/2022,14020,2022-08-15,USD,,0,7.7089,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-282,816.00"
LA500300014085,FBNQUEST MERCHANT BANK LIMITED,LAA,"-282,816.00",0,"282,816.00",7.7,0,60.56,5/16/2022,14020,2022-08-15,USD,,0,7.7089,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-282,816.00"
LA500300013875,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-82,009.85",0,"82,009.85",7.95,0,18.13,2/15/2022,14020,2022-08-15,USD,,0,7.9589,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-82,009.85"
LA500300013882,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-267,136.38",0,"267,136.38",7.99,0,59.33,2/16/2022,14020,2022-08-15,USD,,0,7.995,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-267,136.38"
LA500300013883,FBNQUEST MERCHANT BANK LIMITED,LAA,"-390,390.00",0,"390,390.00",8.49,0,92.12,2/16/2022,14020,2022-08-15,USD,,0,8.495,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-390,390.00"
LA500300013881,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-48,170.00",0,"48,170.00",7.99,0,10.7,2/16/2022,14020,2022-08-15,USD,,0,7.995,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-48,170.00"
LA500300013884,FBNQUEST MERCHANT BANK LIMITED,LAA,"-141,093.91",0,"141,093.91",8.49,0,33.29,2/16/2022,14020,2022-08-15,USD,,0,8.495,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-141,093.91"
LA500300014042,UNITED BANK FOR AFRICA PLC,LAA,"-149,013.66",0,"149,013.66",5.17,0,21.42,4/22/2022,14135,2022-08-17,USD,,0,5.1746,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-149,013.66"
LA500300014084,UNITED BANK FOR AFRICA PLC,LAA,"-392,489.75",0,"392,489.75",5.7,0,62.24,5/16/2022,14135,2022-08-17,USD,,0,5.7089,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-392,489.75"
LA500300014047,UNITED BANK FOR AFRICA PLC,LAA,"-1,280,310.59",0,"1,280,310.59",5.17,0,184.03,4/22/2022,14135,2022-08-17,USD,,0,5.1746,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-1,280,310.59"
LA500300014046,UNITED BANK FOR AFRICA PLC,LAA,"-317,712.89",0,"317,712.89",5.17,0,45.67,4/22/2022,14135,2022-08-17,USD,,0,5.1746,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-317,712.89"
LA500300014044,UNITED BANK FOR AFRICA PLC,LAA,"-527,475.56",0,"527,475.56",5.17,0,75.82,4/22/2022,14135,2022-08-17,USD,,0,5.1746,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-527,475.56"
LA500100000015,UNITED BANK FOR AFRICA PLC,LAA,"-151,880.45",0,"151,880.45",5.07,0,21.41,5/31/2022,14135,2022-08-17,USD,,0,5.0749,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-151,880.45"
LA500300014040,UNITED BANK FOR AFRICA PLC,LAA,"-545,888.37",0,"545,888.37",5.1,0,77.44,4/21/2022,14135,2022-08-17,USD,,0,5.1071,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-545,888.37"
LA500300014041,UNITED BANK FOR AFRICA PLC,LAA,"-1,266,215.83",0,"1,266,215.83",5.1,0,179.63,4/21/2022,14135,2022-08-17,USD,,0,5.1071,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-1,266,215.83"
LA500300014043,UNITED BANK FOR AFRICA PLC,LAA,"-1,452,666.89",0,"1,452,666.89",5.17,0,208.8,4/22/2022,14135,2022-08-17,USD,,0,5.1746,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-1,452,666.89"
LA500300014107,FBNQUEST MERCHANT BANK LIMITED,LAA,"-120,800.00",0,"120,800.00",7.22,0,24.25,5/20/2022,14020,2022-08-18,USD,,0,7.228,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-120,800.00"
LA500300014034,UNITED BANK FOR AFRICA PLC,LAA,"-1,200,107.71",0,"1,200,107.71",5.05,0,168.57,4/20/2022,14135,2022-08-18,USD,,0,5.0567,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-1,200,107.71"
LA500300014108,FBNQUEST MERCHANT BANK LIMITED,LAA,"-201,296.60",0,"201,296.60",7.22,0,40.42,5/20/2022,14020,2022-08-18,USD,,0,7.228,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-201,296.60"
LA500300014109,FBNQUEST MERCHANT BANK LIMITED,LAA,"-346,367.26",0,"346,367.26",7.22,0,69.54,5/20/2022,14020,2022-08-18,USD,,0,7.228,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-346,367.26"
LA500300014110,FBNQUEST MERCHANT BANK LIMITED,LAA,"-471,500.00",0,"471,500.00",7.22,0,94.67,5/20/2022,14020,2022-08-18,USD,,0,7.228,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-471,500.00"
LA500300014106,FBNQUEST MERCHANT BANK LIMITED,LAA,"-416,470.28",0,"416,470.28",7.22,0,83.62,5/20/2022,14020,2022-08-18,USD,,0,7.228,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-416,470.28"
LA500300013894,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-829,810.80",0,"829,810.80",8.06,0,185.91,2/23/2022,14020,2022-08-22,USD,,0,8.0656,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-829,810.80"
LA500300013895,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-1,279,184.64",0,"1,279,184.64",8.06,0,286.59,2/23/2022,14020,2022-08-22,USD,,0,8.0656,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-1,279,184.64"
LA500300014055,UNITED BANK FOR AFRICA PLC,LAA,"-207,808.04",0,"207,808.04",5.32,0,30.75,4/29/2022,14135,2022-08-23,USD,,0,5.3263,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-207,808.04"
LA500300014151,UNITED BANK FOR AFRICA PLC,LAA,"-348,277.59",0,"348,277.59",5.12,0,49.59,6/7/2022,14135,2022-08-23,USD,,0,5.126,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-348,277.59"
LA500300014050,UNITED BANK FOR AFRICA PLC,LAA,"-106,250.00",0,"106,250.00",5.22,0,15.41,4/25/2022,14135,2022-08-23,USD,,0,5.2216,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-106,250.00"
LA500300014071,UNITED BANK FOR AFRICA PLC,LAA,"-446,825.45",0,"446,825.45",5.46,0,67.83,5/10/2022,14135,2022-08-23,USD,,0,5.4646,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-446,825.45"
LA500300014062,UNITED BANK FOR AFRICA PLC,LAA,"-40,555.00",0,"40,555.00",5.41,0,6.1,5/4/2022,14135,2022-08-23,USD,,0,5.4107,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-40,555.00"
LA500300014058,UNITED BANK FOR AFRICA PLC,LAA,"-47,024.00",0,"47,024.00",5.41,0,7.07,5/4/2022,14135,2022-08-23,USD,,0,5.4107,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-47,024.00"
LA500300014123,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-353,780.00",0,"353,780.00",7.27,0,71.48,5/25/2022,14020,2022-08-23,USD,,0,7.2739,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-353,780.00"
LA500300013896,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-153,864.00",0,"153,864.00",8.06,0,34.46,2/24/2022,14020,2022-08-23,USD,,0,8.0619,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-153,864.00"
LA500300014099,UNITED BANK FOR AFRICA PLC,LAA,"-68,600.00",0,"68,600.00",5.51,0,10.51,5/18/2022,14135,2022-08-23,USD,,0,5.517,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-68,600.00"
LA500300013900,FBNQUEST MERCHANT BANK LIMITED,LAA,"-138,581.76",0,"138,581.76",8.57,0,32.99,2/25/2022,14020,2022-08-24,USD,,0,8.5711,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-138,581.76"
LA500300013897,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-127,750.00",0,"127,750.00",8.07,0,28.64,2/25/2022,14020,2022-08-24,USD,,0,8.0711,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-127,750.00"
LA500300013901,FBNQUEST MERCHANT BANK LIMITED,LAA,"-150,200.97",0,"150,200.97",8.57,0,35.76,2/25/2022,14020,2022-08-24,USD,,0,8.5711,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-150,200.97"
LA500300014129,FBNQUEST MERCHANT BANK LIMITED,LAA,"-528,840.00",0,"528,840.00",7.28,0,106.96,5/26/2022,14020,2022-08-24,USD,,0,7.281,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-528,840.00"
LA500300014057,UNITED BANK FOR AFRICA PLC,LAA,"-80,209.78",0,"80,209.78",5.59,0,12.47,5/2/2022,14135,2022-08-25,USD,,0,5.5981,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-80,209.78"
LA500300014061,UNITED BANK FOR AFRICA PLC,LAA,"-416,145.60",0,"416,145.60",5.41,0,62.55,5/4/2022,14135,2022-08-25,USD,,0,5.4107,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-416,145.60"
LA500300014065,UNITED BANK FOR AFRICA PLC,LAA,"-905,756.04",0,"905,756.04",5.48,0,137.9,5/5/2022,14135,2022-08-25,USD,,0,5.4809,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-905,756.04"
LA500300014069,UNITED BANK FOR AFRICA PLC,LAA,"-84,500.00",0,"84,500.00",5.46,0,12.83,5/10/2022,14135,2022-08-25,USD,,0,5.4646,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-84,500.00"
LA500300014144,UNITED BANK FOR AFRICA PLC,LAA,"-70,185.86",0,"70,185.86",5.36,0,10.45,6/2/2022,14135,2022-08-25,USD,,0,5.3607,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-70,185.86"
LA500300014154,UNITED BANK FOR AFRICA PLC,LAA,"-76,917.50",0,"76,917.50",5.41,0,11.57,6/8/2022,14135,2022-08-25,USD,,0,5.415,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-76,917.50"
LA500300014072,UNITED BANK FOR AFRICA PLC,LAA,"-232,667.94",0,"232,667.94",5.46,0,35.32,5/10/2022,14135,2022-08-26,USD,,0,5.4646,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-232,667.94"
LA500300014073,UNITED BANK FOR AFRICA PLC,LAA,"-40,897.17",0,"40,897.17",5.73,0,6.51,5/11/2022,14135,2022-08-26,USD,,0,5.7301,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-40,897.17"
LA500300014081,UNITED BANK FOR AFRICA PLC,LAA,"-144,425.16",0,"144,425.16",5.46,0,21.92,5/13/2022,14135,2022-08-26,USD,,0,5.4627,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-144,425.16"
LA500300014096,UNITED BANK FOR AFRICA PLC,LAA,"-40,248.90",0,"40,248.90",5.49,0,6.14,5/17/2022,14135,2022-08-26,USD,,0,5.495,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-40,248.90"
LA500300014098,UNITED BANK FOR AFRICA PLC,LAA,"-3,269,404.25",0,"3,269,404.25",5.51,0,501.04,5/18/2022,14135,2022-08-26,USD,,0,5.517,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-3,269,404.25"
LA500300014064,UNITED BANK FOR AFRICA PLC,LAA,"-83,839.85",0,"83,839.85",5.48,0,12.76,5/5/2022,14135,2022-08-26,USD,,0,5.4809,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-83,839.85"
LA500300014101,UNITED BANK FOR AFRICA PLC,LAA,"-49,312.52",0,"49,312.52",5.51,0,7.56,5/18/2022,14135,2022-08-26,USD,,0,5.517,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-49,312.52"
LA500300014113,UNITED BANK FOR AFRICA PLC,LAA,"-60,100.00",0,"60,100.00",5.52,0,9.22,5/23/2022,14135,2022-08-26,USD,,0,5.5256,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-60,100.00"
LA500300014114,UNITED BANK FOR AFRICA PLC,LAA,"-59,600.00",0,"59,600.00",5.52,0,9.15,5/23/2022,14135,2022-08-26,USD,,0,5.5256,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-59,600.00"
LA500300014115,UNITED BANK FOR AFRICA PLC,LAA,"-79,200.00",0,"79,200.00",5.52,0,12.16,5/23/2022,14135,2022-08-26,USD,,0,5.5256,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-79,200.00"
LA500300014066,UNITED BANK FOR AFRICA PLC,LAA,"-122,457.80",0,"122,457.80",5.48,0,18.64,5/5/2022,14135,2022-08-26,USD,,0,5.4809,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-122,457.80"
LA500300014070,UNITED BANK FOR AFRICA PLC,LAA,"-85,621.52",0,"85,621.52",5.46,0,13,5/10/2022,14135,2022-08-26,USD,,0,5.4646,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-85,621.52"
LA500300014136,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-92,500.00",0,"92,500.00",7.32,0,18.82,5/31/2022,14020,2022-08-29,USD,,0,7.3249,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-92,500.00"
LA500300014134,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-110,575.91",0,"110,575.91",7.32,0,22.5,5/31/2022,14020,2022-08-29,USD,,0,7.3249,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-110,575.91"
LA500300013905,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-65,721.00",0,"65,721.00",8.07,0,14.74,3/2/2022,14020,2022-08-29,USD,,0,8.0757,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-65,721.00"
LA500300013908,FIRST CITY MONUMENT BANK PLC,LAA,"-45,322.31",0,"45,322.31",5.54,0,6.98,3/4/2022,14020,2022-08-30,USD,,0,5.5459,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-45,322.31"
LA500300014143,FBNQUEST MERCHANT BANK LIMITED,LAA,"-163,500.00",0,"163,500.00",7.36,0,33.43,6/2/2022,14020,2022-08-31,USD,,0,7.3607,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-163,500.00"
LA500300013910,FIRST CITY MONUMENT BANK PLC,LAA,"-138,603.87",0,"138,603.87",5.54,0,21.35,3/4/2022,14020,2022-08-31,USD,,0,5.5459,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-138,603.87"
LA500300013909,FIRST CITY MONUMENT BANK PLC,LAA,"-2,029,000.00",0,"2,029,000.00",5.54,0,312.57,3/4/2022,14020,2022-08-31,USD,,0,5.5459,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-2,029,000.00"
LA500300013918,STERLING BANK PLC,LAA,"-97,707.00",0,"97,707.00",6.97,0,18.94,3/9/2022,14020,2022-09-02,USD,,0,6.9791,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000052,"-97,707.00"
LA500300013932,FIRST CITY MONUMENT BANK PLC,LAA,"-471,000.00",0,"471,000.00",6,0,78.59,3/18/2022,14020,2022-09-06,USD,,0,6.0067,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-471,000.00"
LA500300013945,FIRST CITY MONUMENT BANK PLC,LAA,"-1,675,431.99",0,"1,675,431.99",6.03,0,280.99,3/22/2022,14020,2022-09-06,USD,,0,6.0376,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-1,675,431.99"
LA500300014147,FBNQUEST MERCHANT BANK LIMITED,LAA,"-201,900.00",0,"201,900.00",7.85,0,44.08,6/7/2022,14020,2022-09-06,USD,,0,7.8593,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-201,900.00"
LA500300013944,FIRST CITY MONUMENT BANK PLC,LAA,"-238,000.00",0,"238,000.00",6.03,0,39.92,3/22/2022,14020,2022-09-06,USD,,0,6.0376,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-238,000.00"
LA500300014150,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-187,880.80",0,"187,880.80",7.85,0,41.02,6/7/2022,14020,2022-09-06,USD,,0,7.8593,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-187,880.80"
LA500300014152,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-214,720.00",0,"214,720.00",7.85,0,46.88,6/7/2022,14020,2022-09-06,USD,,0,7.8593,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-214,720.00"
LA500300013930,FIRST CITY MONUMENT BANK PLC,LAA,"-278,757.00",0,"278,757.00",5.98,0,46.37,3/17/2022,14020,2022-09-06,USD,,0,5.9879,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-278,757.00"
LA500300013929,FIRST CITY MONUMENT BANK PLC,LAA,"-1,304,663.99",0,"1,304,663.99",5.98,0,217.01,3/17/2022,14020,2022-09-06,USD,,0,5.9879,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-1,304,663.99"
LA500300013928,FIRST CITY MONUMENT BANK PLC,LAA,"-1,228,675.40",0,"1,228,675.40",5.98,0,204.37,3/17/2022,14020,2022-09-06,USD,,0,5.9879,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-1,228,675.40"
LA500300013926,FIRST CITY MONUMENT BANK PLC,LAA,"-1,042,698.00",0,"1,042,698.00",5.88,0,170.32,3/15/2022,14020,2022-09-06,USD,,0,5.8806,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-1,042,698.00"
LA500300013925,FIRST CITY MONUMENT BANK PLC,LAA,"-902,597.50",0,"902,597.50",5.88,0,147.44,3/15/2022,14020,2022-09-06,USD,,0,5.8806,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-902,597.50"
LA500300014148,FBNQUEST MERCHANT BANK LIMITED,LAA,"-211,900.00",0,"211,900.00",7.85,0,46.26,6/7/2022,14020,2022-09-06,USD,,0,7.8593,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000120,"-211,900.00"
LA500300014181,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-64,226.00",0,"64,226.00",8.91,0,15.9,6/10/2022,14020,2022-09-08,USD,,0,8.9121,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-64,226.00"
LA500300014185,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-408,971.06",0,"408,971.06",8.26,0,93.91,6/10/2022,14020,2022-09-08,USD,,0,8.2664,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-408,971.06"
LA500300014183,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-605,538.39",0,"605,538.39",8.26,0,139.05,6/10/2022,14020,2022-09-08,USD,,0,8.2664,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-605,538.39"
LA500300014182,GLOBUS BANK LIMITED WIRE CLEAR,LAA,"-21,448.00",0,"21,448.00",8.91,0,5.31,6/10/2022,14020,2022-09-08,USD,,0,8.9121,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000155,"-21,448.00"
LA500300014091,UNITED BANK FOR AFRICA PLC,LAA,"-135,558.50",0,"135,558.50",5.74,0,21.63,5/17/2022,14135,2022-09-09,USD,,0,5.745,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000046,"-135,558.50"
LA500300013946,FIRST CITY MONUMENT BANK PLC,LAA,"-325,000.00",0,"325,000.00",6.03,0,54.51,3/22/2022,14020,2022-09-09,USD,,0,6.0376,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-325,000.00"
LA500300013933,FIRST CITY MONUMENT BANK PLC,LAA,"-97,895.12",0,"97,895.12",6,0,16.33,3/18/2022,14020,2022-09-12,USD,,0,6.0067,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000017,"-97,895.12"
LA500300014025,CORONATION MERCHANT BANK,LAA,"-328,320.00",0,"328,320.00",7.3,0,66.59,4/15/2022,14020,2022-09-12,USD,,0,7.3016,NIGERIA,LIBOR,7/5/2022,,N,Y,C000000109,"-328,320.00"
